매물ID,제조사,모델,등급,연식,주행km,연료,차체,시도,판매가,잔존율
41758561,현대,캐스퍼,모던,2022.0,141873.0,가솔린,경차,서울,1049.0,66.0
41727328,현대,아반떼 (CN7),1.6,2021.0,117125.0,가솔린,준중형차,서울,1630.0,66.4
41382686,현대,싼타페 TM,디젤 2.0 2WD,2019.0,22605.0,디젤,SUV,서울,2350.0,77.4
41796139,현대,제네시스,BH330 럭셔리,2009.0,132000.0,가솔린,대형차,서울,420.0,9.0
41151411,현대,팰리세이드,디젤 2.2 4WD,2022.0,74659.0,디젤,SUV,서울,3380.0,67.5
41774515,현대,올 뉴 투싼,디젤 1.7 2WD,2018.0,97564.0,디젤,SUV,서울,1070.0,44.0
41718282,현대,더 뉴 그랜저 IG 하이브리드,르블랑,2023.0,121305.0,가솔린+전기,대형차,서울,2550.0,61.4
41758590,현대,캐스퍼,모던,2022.0,142470.0,가솔린,경차,서울,1029.0,64.7
41575266,현대,벨로스터,DCT팩,2012.0,72860.0,가솔린,준중형차,서울,490.0,22.3
40979978,현대,싼타페 TM,가솔린 2.0T 4WD,2019.0,50840.0,가솔린,SUV,서울,2620.0,70.6
41714017,현대,그랜저 IG 하이브리드,익스클루시브,2019.0,131487.0,가솔린+전기,대형차,서울,1600.0,40.7
41384621,현대,더 뉴 그랜저 IG,2.5,2022.0,141641.0,가솔린,대형차,서울,1790.0,50.7
41835940,현대,쏘나타 (DN8),2.0,2021.0,54981.0,가솔린,중형차,서울,1650.0,62.7
41728216,현대,그랜저 (GN7),2.5 가솔린 2WD,2026.0,5358.0,가솔린,대형차,서울,3580.0,94.3
41565783,현대,투싼 (NX4),가솔린 1.6 터보 2WD,2022.0,38989.0,가솔린,SUV,서울,2400.0,98.6
41739288,현대,캐스퍼,모던,2022.0,143391.0,가솔린,경차,서울,1049.0,66.0
41160662,현대,베라크루즈,디젤 4WD 300VX,2008.0,153397.0,디젤,SUV,서울,510.0,13.4
41834096,현대,더 뉴 싼타페,디젤 2.2 2WD,2022.0,53444.0,디젤,SUV,서울,2590.0,76.9
41587185,현대,베뉴,1.6 스마트,2021.0,71615.0,가솔린,SUV,서울,1280.0,77.0
41582955,현대,그랜저 IG,3.0 LPi 모던 (렌터카),2018.0,122973.0,LPG(일반인 구입),대형차,서울,1270.0,43.9
41665377,현대,팰리세이드 (LX3),HEV 2.5T 2WD 7인승,2026.0,14540.0,가솔린+전기,SUV,서울,4600.0,92.6
41799434,현대,아반떼 (CN7),1.6,2023.0,112685.0,가솔린,준중형차,서울,1700.0,67.6
41803663,현대,캐스퍼,모던,2022.0,140715.0,가솔린,경차,서울,1049.0,66.0
41779177,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,2022.0,124150.0,가솔린+전기,중형차,서울,1970.0,52.1
41712798,현대,캐스퍼,모던,2022.0,139736.0,가솔린,경차,서울,1029.0,64.7
39584743,현대,싼타페 더 프라임,디젤 2.0 2WD,2016.0,135083.0,디젤,SUV,서울,1150.0,39.2
41814416,현대,투싼 (NX4),가솔린 1.6 터보 2WD,2022.0,12539.0,가솔린,SUV,서울,2720.0,86.2
40955073,현대,YF 쏘나타,Y20 프라임,2010.0,136187.0,가솔린,중형차,서울,380.0,16.2
41612310,현대,더 뉴 팰리세이드,디젤 2.2 2WD,2023.0,34825.0,디젤,SUV,서울,3740.0,81.6
